,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodeGenerator$Context;)V,1.00000000,0.52229683,1.00000000,3657.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodeGenerator:addExpr(Lcom/google/javascript/rhino/Node;ILcom/google/javascript/jscomp/CodeGenerator$Context;)V,0.81998519,0.47286387,1.00000000,3377.00000000,1.00000000,7438.00000000
com/google/javascript/rhino/Node$NumberNode:<init>(D)V,0.77700345,0.41628877,1.00000000,2979.00000000,1.00000000,7438.00000000
com/google/javascript/rhino/Node:<init>(ILcom/google/javascript/rhino/Node;)V,0.74522652,0.76062108,1.00000000,5448.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodePrinter$Builder:build()Ljava/lang/String;,0.76146106,0.51104320,1.00000000,3657.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodePrinter$CompactCodePrinter:<init>(ZZIZLcom/google/javascript/jscomp/SourceMap$DetailLevel;)V,0.77768842,0.50473100,1.00000000,3612.00000000,1.00000000,7438.00000000
com/google/javascript/rhino/Node:getChildCount()I,0.76609287,0.87159398,1.00000000,6229.00000000,1.00000000,7438.00000000
com/google/javascript/rhino/Node:<init>(ILcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.74522652,0.74660725,1.00000000,5349.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodePrinter:toSource(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodePrinter$Format;ZZILcom/google/javascript/jscomp/SourceMap;Lcom/google/javascript/jscomp/SourceMap$DetailLevel;Ljava/nio/charset/Charset;Z)Ljava/lang/String;,0.81037946,0.51198926,1.00000000,3657.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineLengthThreshold(I)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.74522652,0.50134280,1.00000000,3589.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodeConsumer:continueProcessing()Z,0.76609287,0.51086306,1.00000000,3657.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodeGenerator:getContextForNoInOperator(Lcom/google/javascript/jscomp/CodeGenerator$Context;)Lcom/google/javascript/jscomp/CodeGenerator$Context;,0.76609287,0.38899651,1.00000000,2784.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodePrinter:access$100(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodePrinter$Format;ZZILcom/google/javascript/jscomp/SourceMap;Lcom/google/javascript/jscomp/SourceMap$DetailLevel;Ljava/nio/charset/Charset;Z)Ljava/lang/String;,0.77802509,0.51104710,1.00000000,3657.00000000,1.00000000,7438.00000000
com/google/javascript/rhino/Node:newNumber(D)Lcom/google/javascript/rhino/Node;,0.76143974,0.41634644,1.00000000,2979.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodePrinter$Builder:<init>(Lcom/google/javascript/rhino/Node;)V,0.74522652,0.51085538,1.00000000,3657.00000000,1.00000000,7438.00000000
com/google/javascript/rhino/Node:getLastChild()Lcom/google/javascript/rhino/Node;,0.76609287,0.97832885,1.00000000,6961.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodeConsumer:<init>()V,0.76144682,0.51086260,1.00000000,3657.00000000,1.00000000,7438.00000000
com/google/javascript/rhino/Node:addChildToBack(Lcom/google/javascript/rhino/Node;)V,0.74522652,0.98821495,1.00000000,7058.00000000,1.00000000,7438.00000000
com/google/javascript/rhino/Node:getFirstChild()Lcom/google/javascript/rhino/Node;,0.76609287,0.95653500,1.00000000,6735.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;)V,0.80386886,0.51125444,1.00000000,3657.00000000,1.00000000,7438.00000000
com/google/javascript/rhino/Node:<init>(I)V,0.76143974,1.00000000,1.00000000,7143.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/NodeUtil:precedence(I)I,0.78320296,0.47215280,1.00000000,3378.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodePrinter$CompactCodePrinter:<init>(ZZIZLcom/google/javascript/jscomp/SourceMap$DetailLevel;Lcom/google/javascript/jscomp/CodePrinter$1;)V,0.77836369,0.50473134,1.00000000,3612.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodeGenerator:<init>(Lcom/google/javascript/jscomp/CodeConsumer;Ljava/nio/charset/Charset;)V,0.76213618,0.51086514,1.00000000,3657.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/CodePrinter$MappedCodePrinter:<init>(IZLcom/google/javascript/jscomp/SourceMap$DetailLevel;)V,0.77734265,0.51104681,1.00000000,3657.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/NodeUtil:isAssignmentOp(Lcom/google/javascript/rhino/Node;)Z,0.78277627,0.68198806,1.00000000,4883.00000000,1.00000000,7438.00000000
com/google/javascript/jscomp/NodeUtil:opToStr(I)Ljava/lang/String;,0.76609287,0.51238899,1.00000000,3667.00000000,1.00000000,7438.00000000
com/google/javascript/rhino/Node:getType()I,0.79953664,0.94811073,1.00000000,6678.00000000,1.00000000,7438.00000000
