com/google/javascript/jscomp/InlineFunctions$FunctionVar:getName()Ljava/lang/String;,0.0376709027275
com/google/javascript/rhino/Node:toStringTreeHelper(Lcom/google/javascript/rhino/Node;ILjava/lang/Appendable;)V,0.0343735325929
com/google/javascript/rhino/Node:toStringTree()Ljava/lang/String;,0.0334103918927
com/google/javascript/jscomp/InlineFunctions$FunctionVar:getFunctionNode()Lcom/google/javascript/rhino/Node;,0.0323889185275
com/google/javascript/jscomp/InlineCostEstimator$CompiledSizeEstimator:append(Ljava/lang/String;)V,0.0300149788717
com/google/javascript/jscomp/CodeConsumer:notePreferredLineBreak()V,0.0299250345362
com/google/javascript/rhino/Node:toString(Ljava/lang/StringBuilder;ZZZ)V,0.0294235962092
com/google/javascript/jscomp/InlineCostEstimator$CompiledSizeEstimator:continueProcessing()Z,0.0290436900606
com/google/javascript/jscomp/CodeConsumer:endSourceMapping(Lcom/google/javascript/rhino/Node;)V,0.0290436900606
com/google/javascript/jscomp/CodeConsumer:startSourceMapping(Lcom/google/javascript/rhino/Node;)V,0.0290436900606
com/google/javascript/rhino/Node$NodeMismatch:<init>(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.02775444271
com/google/javascript/jscomp/FunctionInjector:canInlineReferenceDirectly(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/jscomp/FunctionInjector$CanInlineResult;,0.0263517238541
com/google/javascript/jscomp/InlineCostEstimator:getCost(Lcom/google/javascript/rhino/Node;I)I,0.025385123086
com/google/javascript/jscomp/InlineFunctions:isCandidateUsage(Lcom/google/javascript/rhino/Node;)Z,0.025216079755
com/google/javascript/jscomp/InlineFunctions$CallVisitor:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.02506350974
com/google/javascript/jscomp/InlineCostEstimator$CompiledSizeEstimator:add(Lcom/google/javascript/rhino/Node;)V,0.0249117871651
com/google/javascript/jscomp/InlineCostEstimator$CompiledSizeEstimator:getLastChar()C,0.024734032429
com/google/javascript/jscomp/InlineFunctions$FunctionState:hasBlockInliningReferences()Z,0.0232365989612
com/google/javascript/jscomp/CodeGenerator:<init>(Lcom/google/javascript/jscomp/CodeConsumer;)V,0.0226844881626
com/google/javascript/jscomp/InlineCostEstimator$CompiledSizeEstimator:<init>(I)V,0.0226745213845
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodeGenerator$Context;)V,0.0225491630994
com/google/javascript/jscomp/InlineFunctions$FindCandidateFunctions:findNamedFunctions(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.0223000069754
