,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/rhino/Node:<init>(ILcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.60550687,0.74775468,2.00000000,5405.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/Node:isBlock()Z,0.61136855,0.82804811,2.00000000,5975.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/Node:<init>(I)V,0.99449393,1.00000000,3.00000000,7204.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/Node:isName()Z,0.60724872,0.84653769,2.00000000,6086.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/IR:name(Ljava/lang/String;)Lcom/google/javascript/rhino/Node;,0.60274435,0.11648705,2.00000000,834.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/IR:tryCatchFinally(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.30496113,0.00000000,1.00000000,0.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/Node:getType()I,1.00000000,0.95028916,3.00000000,6738.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/IR:block()Lcom/google/javascript/rhino/Node;,0.99353895,0.55353473,3.00000000,3990.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/Node:isLabelName()Z,0.39353870,0.01201578,1.00000000,82.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/Node:isCatch()Z,0.60726708,0.13125342,2.00000000,942.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/IR:tryCatch(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.61230724,0.00000000,2.00000000,0.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/Node:newString(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.60545940,0.98588476,2.00000000,7118.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/IR:tryFinally(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.39350981,0.00000000,1.00000000,0.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/IR:mayBeStatement(Lcom/google/javascript/rhino/Node;)Z,0.60723652,0.54089070,2.00000000,3900.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/Node$StringNode:<init>(ILjava/lang/String;)V,0.60721160,0.98802362,2.00000000,7135.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/IR:block(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.60550246,0.00435227,2.00000000,27.00000000,3.00000000,7504.00000000
com/google/javascript/rhino/IR:catchNode(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.60821789,0.00000000,2.00000000,0.00000000,3.00000000,7504.00000000
