,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.22155532,0.86370778,2.00000000,6009.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodeGenerator$Context;)V,1.00000000,0.50897961,2.00000000,3475.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/BasicErrorManager:getErrorCount()I,0.19034656,0.86690446,2.00000000,6034.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/AstValidator:validateNodeType(ILcom/google/javascript/rhino/Node;)V,0.35714914,0.49759213,2.00000000,3444.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/parsing/IRFactory:transformTree(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstRoot;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Ljava/lang/String;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/jscomp/mozilla/rhino/ErrorReporter;)Lcom/google/javascript/rhino/Node;,0.22773877,0.88975648,2.00000000,6188.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.21388086,0.87968256,2.00000000,6120.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/NodeUtil:isGetProp(Lcom/google/javascript/rhino/Node;)Z,0.24262408,0.15777268,2.00000000,1095.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setTagAsStrict(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.19497952,0.48248803,2.00000000,3356.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/CompilerInput:<init>(Lcom/google/javascript/jscomp/JSSourceFile;)V,0.20306824,0.85939468,2.00000000,5980.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineBreak(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.19497952,0.49211206,2.00000000,3423.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/CheckLevel:isOn()Z,0.21070945,0.87721419,2.00000000,6101.00000000,3.00000000,7254.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.22107682,0.91313031,2.00000000,6355.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/AstValidator:validateHasSourceName(Lcom/google/javascript/rhino/Node;)V,0.20911774,0.49560522,2.00000000,3444.00000000,3.00000000,7254.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.20387267,0.94477065,2.00000000,6575.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:<init>(Lcom/google/javascript/jscomp/parsing/IRFactory;)V,0.20023018,0.88911778,2.00000000,6188.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/NodeTraversal:getCompiler()Lcom/google/javascript/jscomp/Compiler;,0.19156116,0.13704504,2.00000000,951.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;)V,0.30683850,0.49998186,2.00000000,3475.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/AstValidator:validateExprStmt(Lcom/google/javascript/rhino/Node;)V,0.27575700,0.43837916,2.00000000,3042.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:validAssignmentTarget(Lcom/google/javascript/rhino/Node;)Z,0.23051450,0.46158505,2.00000000,3210.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/parsing/IRFactory:createTemplateNode()Lcom/google/javascript/rhino/Node;,0.21863195,0.88949854,2.00000000,6188.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/JsAst:<init>(Lcom/google/javascript/jscomp/SourceFile;)V,0.21450011,0.86578780,2.00000000,6022.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/Tracer:stop()J,0.20276563,0.52431997,2.00000000,3644.00000000,3.00000000,7254.00000000
com/google/javascript/rhino/jstype/NullType:toString()Ljava/lang/String;,0.18974157,0.91279822,2.00000000,6355.00000000,3.00000000,7254.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:resetForTypeCheck()V,0.23259780,0.91345895,2.00000000,6355.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/CodeConsumer:endFile()V,0.19268753,0.49354092,2.00000000,3433.00000000,3.00000000,7254.00000000
com/google/javascript/rhino/Node:getFirstChild()Lcom/google/javascript/rhino/Node;,0.54555496,0.95453461,2.00000000,6542.00000000,3.00000000,7254.00000000
com/google/javascript/rhino/jstype/VoidType:getDisplayName()Ljava/lang/String;,0.18974157,0.91279945,2.00000000,6355.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/AstValidator:validateString(Lcom/google/javascript/rhino/Node;)V,0.25672578,0.09258926,2.00000000,637.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/DiagnosticGroups:<init>()V,0.19073474,0.87681270,2.00000000,6103.00000000,3.00000000,7254.00000000
com/google/javascript/rhino/Node:setVarArgs(Z)V,0.20614319,0.91357785,2.00000000,6357.00000000,3.00000000,7254.00000000
com/google/javascript/rhino/jstype/FunctionType:setInstanceType(Lcom/google/javascript/rhino/jstype/ObjectType;)V,0.22418277,0.91313066,2.00000000,6355.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/NodeUtil:opToStr(I)Ljava/lang/String;,0.23144955,0.50117188,2.00000000,3485.00000000,3.00000000,7254.00000000
com/google/javascript/jscomp/CodeConsumer:maybeCutLine()V,0.21287973,0.00502914,2.00000000,34.00000000,3.00000000,7254.00000000
com/google/javascript/rhino/Node:detachChildren()V,0.15582170,0.00738235,1.00000000,47.00000000,3.00000000,7254.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType;,0.28274392,0.91580959,2.00000000,6356.00000000,3.00000000,7254.00000000
