,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.10630833,0.87108204,1.00000000,6018.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodeGenerator$Context;)V,1.00000000,0.51439571,1.00000000,3473.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/BasicErrorManager:getErrorCount()I,0.08868971,0.87428377,1.00000000,6043.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/NodeTraversal:traverseRoots([Lcom/google/javascript/rhino/Node;)V,0.11710960,0.21772698,1.00000000,1502.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:findDeclaredNames(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/MakeDeclaredNamesUnique$Renamer;)V,0.32877951,0.22254346,1.00000000,1524.00000000,1.00000000,7181.00000000
com/google/javascript/rhino/IR:block([Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.12152053,0.52814683,1.00000000,3640.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/AstValidator:validateCall(Lcom/google/javascript/rhino/Node;)V,0.24221017,0.30185768,1.00000000,2075.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/parsing/IRFactory:transformTree(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstRoot;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Ljava/lang/String;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/jscomp/mozilla/rhino/ErrorReporter;)Lcom/google/javascript/rhino/Node;,0.11013642,0.88916582,1.00000000,6141.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:incrementNameCount(Ljava/lang/String;)I,0.09097918,0.11847407,1.00000000,818.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.10160215,0.88061755,1.00000000,6084.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setTagAsStrict(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.09160913,0.48546877,1.00000000,3353.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/CompilerInput:<init>(Lcom/google/javascript/jscomp/JSSourceFile;)V,0.09585904,0.86672934,1.00000000,5989.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineBreak(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.09160913,0.49516042,1.00000000,3420.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/CheckLevel:isOn()Z,0.10079400,0.88476778,1.00000000,6110.00000000,1.00000000,7181.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.10825002,0.91299851,1.00000000,6310.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/AstValidator:validateHasSourceName(Lcom/google/javascript/rhino/Node;)V,0.10507108,0.49779562,1.00000000,3435.00000000,1.00000000,7181.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.09709394,0.94339464,1.00000000,6520.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;)V,0.20961612,0.50324272,1.00000000,3473.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/AstValidator:validateExprStmt(Lcom/google/javascript/rhino/Node;)V,0.20197883,0.44135305,1.00000000,3041.00000000,1.00000000,7181.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:validAssignmentTarget(Lcom/google/javascript/rhino/Node;)Z,0.14304518,0.60674894,1.00000000,4194.00000000,1.00000000,7181.00000000
