,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.01859929,0.87389861,1.00000000,6228.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processObjectLiteral(Lcom/google/javascript/rhino/head/ast/ObjectLiteral;)Lcom/google/javascript/rhino/Node;,0.04189500,0.24291229,1.00000000,1716.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefaultPassConfig$60:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass;,0.02089364,0.00244939,1.00000000,17.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/RenameVars:getVariableMap()Lcom/google/javascript/jscomp/VariableMap;,0.01643857,0.01442379,1.00000000,102.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/Node:isNoSideEffectsCall()Z,0.02759206,0.11313423,1.00000000,805.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/RenameVars:getLocalVarIndex(Lcom/google/javascript/jscomp/Scope$Var;)I,0.01762346,0.01064299,1.00000000,74.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/PureFunctionIdentifier$FunctionInformation:mayBePure()Z,0.01854962,0.03003848,1.00000000,214.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/MethodCompilerPass$GetExternMethods:<init>(Lcom/google/javascript/jscomp/MethodCompilerPass;Lcom/google/javascript/jscomp/MethodCompilerPass$1;)V,0.02212288,0.00719879,1.00000000,51.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.01687506,0.88328500,1.00000000,6295.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setTagAsStrict(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.01575189,0.49329648,1.00000000,3515.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback$ReferenceCollection:isWellDefined()Z,0.02409262,0.02731874,1.00000000,194.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.01687503,0.91373347,1.00000000,6514.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback:isBlockBoundary(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.08050687,0.05223238,1.00000000,366.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph$LinkedDirectedGraphNode:getValue()Ljava/lang/Object;,0.04209088,0.46849526,1.00000000,3339.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.01642799,0.94462578,1.00000000,6734.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/CollapseVariableDeclarations$GatherCollapses:<init>(Lcom/google/javascript/jscomp/CollapseVariableDeclarations;)V,0.01724244,0.01257894,1.00000000,87.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/RemoveUnusedVars:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/SimpleDefinitionFinder;)V,0.03177570,0.02439222,1.00000000,173.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/OptimizeParameters:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.01580690,0.01041372,1.00000000,74.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:<init>()V,0.02275197,0.23052690,1.00000000,1642.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/CheckRegExp:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.18416800,0.00638823,1.00000000,40.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/PhaseOptimizer$LoopInternal:<init>(Lcom/google/javascript/jscomp/PhaseOptimizer;)V,0.01612139,0.05053452,1.00000000,358.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/NameAnalyzer:access$300(Lcom/google/javascript/jscomp/NameAnalyzer;Ljava/lang/String;Z)Lcom/google/javascript/jscomp/NameAnalyzer$JsName;,0.03027796,0.04309725,1.00000000,307.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/CheckGlobalThis:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.20675019,0.02279745,1.00000000,128.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax:tryFoldLiteralConstructor(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.15475975,0.01957097,1.00000000,124.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/NameAnalyzer$FindDeclarationsAndSetters:<init>(Lcom/google/javascript/jscomp/NameAnalyzer;Lcom/google/javascript/jscomp/NameAnalyzer$1;)V,0.02265597,0.04304041,1.00000000,307.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/jstype/VoidType:getDisplayName()Ljava/lang/String;,0.01555770,0.91339835,1.00000000,6514.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/CollapseProperties:addStubsForUndeclaredProperties(Lcom/google/javascript/jscomp/GlobalNamespace$Name;Ljava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)I,0.05818591,0.03317664,1.00000000,225.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/RenameVars:access$700(Lcom/google/javascript/jscomp/RenameVars;)Ljava/util/Set;,0.01872506,0.00368848,1.00000000,26.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/CodingConvention$AssertionFunctionSpec:<init>(Ljava/lang/String;)V,0.01617702,0.34502260,1.00000000,2464.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/LiveVariablesAnalysis$LiveVariableLattice:equals(Ljava/lang/Object;)Z,0.01496719,0.01773039,1.00000000,126.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/ScopedAliases$Traversal:getAliasDefinitionsInOrder()Ljava/util/Collection;,0.01843028,0.02737721,1.00000000,194.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DiagnosticGroups:<init>()V,0.01556512,0.88708251,1.00000000,6325.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/CompilerOptions:setInlineVariables(Lcom/google/javascript/jscomp/CompilerOptions$Reach;)V,0.01563239,0.02036017,1.00000000,144.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/jstype/FunctionType:setInstanceType(Lcom/google/javascript/rhino/jstype/ObjectType;)V,0.01700124,0.91373383,1.00000000,6514.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/Node:replaceChild(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.20453231,0.18473517,1.00000000,1309.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/AliasKeywords$FindAliasableNodes:<init>(Lcom/google/javascript/jscomp/AliasKeywords;)V,0.01723470,0.00324637,1.00000000,21.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/ScopedAliases$Traversal:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.04072379,0.02960855,1.00000000,201.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/Compiler:acceptConstKeyword()Z,0.01564667,0.87323553,1.00000000,6228.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/Compiler:addChangeHandler(Lcom/google/javascript/jscomp/CodeChangeHandler;)V,0.02417253,0.88917850,1.00000000,6338.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/PeepholeReplaceKnownMethods:tryFoldKnownNumericMethods(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.12541628,0.00669145,1.00000000,34.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/AliasKeywords$ThrowAliasSpecification:<init>(Lcom/google/javascript/jscomp/AliasKeywords;Ljava/lang/String;)V,0.01619957,0.00298800,1.00000000,21.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefaultPassConfig$96:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.70069238,0.04935730,1.00000000,332.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/InlineFunctions$FindCandidateFunctions:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.03897738,0.04556194,1.00000000,320.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/jstype/VoidType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.01693768,0.91373383,1.00000000,6514.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefaultPassConfig$3:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.01907773,0.05336211,1.00000000,378.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/SimpleDefinitionFinder:getSimplifiedName(Lcom/google/javascript/rhino/Node;)Ljava/lang/String;,0.07545870,0.15202265,1.00000000,1075.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/RemoveUnusedVars:markReferencedVar(Lcom/google/javascript/jscomp/Scope$Var;)Z,0.02629408,0.01339042,1.00000000,95.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/jstype/NullType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.01693768,0.91373383,1.00000000,6514.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/CodePrinter$Builder:build()Ljava/lang/String;,0.01634114,0.51145250,1.00000000,3643.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/Compiler:compile([Lcom/google/javascript/jscomp/JSSourceFile;[Lcom/google/javascript/jscomp/JSModule;Lcom/google/javascript/jscomp/CompilerOptions;)Lcom/google/javascript/jscomp/Result;,0.01570592,0.02028069,1.00000000,144.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/Node:isWhile()Z,0.04390924,0.04463793,1.00000000,316.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/FlowSensitiveInlineVariables:access$500(Lcom/google/javascript/jscomp/FlowSensitiveInlineVariables;)Lcom/google/javascript/jscomp/MustBeReachingVariableDef;,0.02016925,0.01082974,1.00000000,77.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/AbstractPeepholeOptimization:getCodingConvention()Lcom/google/javascript/jscomp/CodingConvention;,0.02143380,0.01755877,1.00000000,122.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/LiveVariablesAnalysis:flowThrough(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/LiveVariablesAnalysis$LiveVariableLattice;)Lcom/google/javascript/jscomp/LiveVariablesAnalysis$LiveVariableLattice;,0.02428978,0.01818686,1.00000000,126.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.02121734,0.23351119,1.00000000,1661.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/AnalyzePrototypeProperties$ProcessProperties:addGlobalUseOfSymbol(Ljava/lang/String;Lcom/google/javascript/jscomp/JSModule;Lcom/google/javascript/jscomp/AnalyzePrototypeProperties$SymbolType;)V,0.03102824,0.00976101,1.00000000,68.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/MethodCompilerPass:addSignature(Ljava/lang/String;Lcom/google/javascript/rhino/Node;Ljava/lang/String;)V,0.01837738,0.00622041,1.00000000,44.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineBreak(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.01575189,0.50311384,1.00000000,3585.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/Scope$Var:isGlobal()Z,0.03679809,0.11183910,1.00000000,794.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$1200(Lcom/google/javascript/jscomp/parsing/IRFactory;ILcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.01716262,0.73779920,1.00000000,5259.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/NodeUtil$MatchShallowStatement:apply(Lcom/google/javascript/rhino/Node;)Z,0.05079726,0.03693323,1.00000000,253.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/jstype/FunctionType:isInterface()Z,0.01815426,0.91593113,1.00000000,6515.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/JSDocInfo:setVisibility(Lcom/google/javascript/rhino/JSDocInfo$Visibility;)V,0.01557376,0.50213081,1.00000000,3585.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/JSDocInfo$LazilyInitializedInfo:<init>()V,0.01555084,0.35177703,1.00000000,2512.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefinitionsRemover$IncompleteDefinition:getRValue()Lcom/google/javascript/rhino/Node;,0.04640459,0.04709709,1.00000000,335.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/Node:areBitFlagsSet(II)Z,0.01678987,0.11361878,1.00000000,809.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/NodeUtil:isStatementBlock(Lcom/google/javascript/rhino/Node;)Z,0.05794034,0.72781494,1.00000000,5187.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/PassFactory:isOneTimePass()Z,0.01758453,0.04928121,1.00000000,349.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/Compiler:addToDebugLog(Ljava/lang/String;)V,0.04447541,0.07843476,1.00000000,558.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/parsing/JsDocTokenStream:isJSDocString(I)Z,0.01629678,0.40134520,1.00000000,2864.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefaultPassConfig$49:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.02077926,0.05366669,1.00000000,378.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefaultPassConfig$19:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.01907773,0.05336211,1.00000000,378.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefaultPassConfig$34:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.02077926,0.05366669,1.00000000,378.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/PureFunctionIdentifier$FunctionAnalyzer:<init>(Lcom/google/javascript/jscomp/PureFunctionIdentifier;Z)V,0.02178591,0.03002170,1.00000000,214.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/NodeUtil:nodeTypeMayHaveSideEffects(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/AbstractCompiler;)Z,0.06119696,0.09253655,1.00000000,653.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefaultPassConfig$87:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.02077926,0.05366669,1.00000000,378.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/Node:isParamList()Z,0.07271910,0.64943957,1.00000000,4629.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefinitionsRemover$Definition:<init>(Z)V,0.02046660,0.15039851,1.00000000,1072.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefinitionsRemover$UnknownDefinition:<init>(Lcom/google/javascript/rhino/Node;Z)V,0.02083769,0.08991004,1.00000000,641.00000000,1.00000000,7406.00000000
com/google/javascript/rhino/JSDocInfoBuilder:recordConstancy()Z,0.01772132,0.03304082,1.00000000,233.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/parsing/JsDocInfoParser:getSourceName()Ljava/lang/String;,0.01635542,0.39901623,1.00000000,2847.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/PeepholeFoldConstants:tryFoldCtorCall(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.02126365,0.00107024,1.00000000,7.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/RenameProperties:getPropertyMap()Lcom/google/javascript/jscomp/VariableMap;,0.01654008,0.00383091,1.00000000,27.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/DefaultPassConfig:getChecks()Ljava/util/List;,0.02130910,0.04954577,1.00000000,346.00000000,1.00000000,7406.00000000
com/google/javascript/jscomp/NameAnalyzer$FindReferences$NodeAccumulator:keepSubTree(Lcom/google/javascript/rhino/Node;)V,0.02334933,0.02329977,1.00000000,166.00000000,1.00000000,7406.00000000
