,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/rhino/Node:isString()Z,0.31134229,0.72419004,1.00000000,5032.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/testing/TestErrorReporter:hasEncounteredAllErrors()Z,0.24493636,0.01362747,1.00000000,95.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:transformAsString(Lcom/google/javascript/rhino/head/ast/AstNode;)Lcom/google/javascript/rhino/Node;,0.36765022,0.61104707,1.00000000,4246.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processEmptyExpression(Lcom/google/javascript/rhino/head/ast/EmptyExpression;)Lcom/google/javascript/rhino/Node;,0.27442881,0.12325696,1.00000000,855.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/JSType:getNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/JSType;,0.29755412,0.91360840,1.00000000,6352.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processVariableDeclaration(Lcom/google/javascript/rhino/head/ast/VariableDeclaration;)Lcom/google/javascript/rhino/Node;,0.35501624,0.62815373,1.00000000,4364.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/ArrowType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;)V,0.31216190,0.91346503,1.00000000,6352.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry$1:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/ArrowType;Lcom/google/javascript/rhino/jstype/ObjectType;Ljava/lang/String;ZZ)V,0.34132779,0.91311233,1.00000000,6352.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/SimpleSourceFile:<init>(Ljava/lang/String;Z)V,0.26790995,0.06931441,1.00000000,480.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:register(Lcom/google/javascript/rhino/jstype/JSType;Ljava/lang/String;)V,0.28393961,0.91322591,1.00000000,6352.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.30258151,0.88123156,1.00000000,6128.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/testing/BaseJSTypeTestCase:initTypes()V,0.39546225,0.36812269,1.00000000,2556.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:toString()Ljava/lang/String;,0.24493636,0.91258538,1.00000000,6353.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/JSType:toMaybeUnionType()Lcom/google/javascript/rhino/jstype/UnionType;,0.39332457,0.91416632,1.00000000,6353.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/parsing/IRFactory:setFileOverviewJsDoc(Lcom/google/javascript/rhino/Node;)V,0.28348734,0.88941874,1.00000000,6185.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.32785664,0.91311140,1.00000000,6352.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/parsing/Config:buildAnnotationNames(Ljava/util/Set;)Ljava/util/Map;,0.26264563,0.94671884,1.00000000,6589.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.28564892,0.94359512,1.00000000,6564.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:<init>(Lcom/google/javascript/rhino/ErrorReporter;)V,0.28323467,0.10609141,1.00000000,734.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/parsing/IRFactory:transformTree(Lcom/google/javascript/rhino/head/ast/AstRoot;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Ljava/lang/String;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/rhino/head/ErrorReporter;)Lcom/google/javascript/rhino/Node;,0.32939967,0.88972732,1.00000000,6185.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/ObjectType:defineDeclaredProperty(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Z,0.36495184,0.84386545,1.00000000,5861.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/FunctionParamBuilder:hasOptionalOrVarArgs()Z,0.28254409,0.91335013,1.00000000,6352.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/ObjectType:isUnknownType()Z,0.60967587,0.91867000,1.00000000,6353.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:validAssignmentTarget(Lcom/google/javascript/rhino/Node;)Z,0.28857284,0.60726989,1.00000000,4225.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/parsing/IRFactory:createTemplateNode()Lcom/google/javascript/rhino/Node;,0.30774605,0.88945722,1.00000000,6185.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/Node$AbstractPropListItem:<init>(ILcom/google/javascript/rhino/Node$PropListItem;)V,0.28039918,0.98961023,1.00000000,6881.00000000,1.00000000,7229.00000000
com/google/javascript/rhino/jstype/ObjectType:hasCachedValues()Z,0.26412085,0.91276772,1.00000000,6352.00000000,1.00000000,7229.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:isDirective(Lcom/google/javascript/rhino/Node;)Z,0.32781031,0.89004737,1.00000000,6185.00000000,1.00000000,7229.00000000
