,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.29043251,0.87385423,1.00000000,6215.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:isString()Z,0.34301025,0.72976898,1.00000000,5186.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CodingConventions:getDefault()Lcom/google/javascript/jscomp/CodingConvention;,0.26006315,0.88972986,1.00000000,6328.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/AbstractMessageFormatter:<init>(Lcom/google/javascript/jscomp/SourceExcerptProvider;)V,0.24256036,0.89099732,1.00000000,6337.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/SourceFile:setIsExtern(Z)V,0.24363764,0.86958946,1.00000000,6188.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodeGenerator$Context;)V,1.00000000,0.52234075,1.00000000,3634.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/parsing/IRFactory:transformTree(Lcom/google/javascript/rhino/head/ast/AstRoot;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Ljava/lang/String;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/rhino/head/ErrorReporter;)Lcom/google/javascript/rhino/Node;,0.30289691,0.89170430,1.00000000,6340.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:parseDirectives(Lcom/google/javascript/rhino/Node;)V,0.30933119,0.89201534,1.00000000,6340.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:addChildToBack(Lcom/google/javascript/rhino/Node;)V,0.26388116,0.98833184,1.00000000,7012.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/Compiler:getErrors()[Lcom/google/javascript/jscomp/JSError;,0.24255586,0.80928427,1.00000000,5760.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/BasicErrorManager:toArray(Lcom/google/javascript/jscomp/CheckLevel;)[Lcom/google/javascript/jscomp/JSError;,0.25860881,0.81136321,1.00000000,5773.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/ClosureCodingConvention:<init>(Lcom/google/javascript/jscomp/CodingConvention;)V,0.25911839,0.88939517,1.00000000,6326.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/SourceFile:getName()Ljava/lang/String;,0.34751138,0.88486067,1.00000000,6284.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:getNext()Lcom/google/javascript/rhino/Node;,0.31676264,0.92097501,1.00000000,6497.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.27738182,0.88326079,1.00000000,6282.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/SuppressDocWarningsGuard:getPriority()I,0.24249309,0.88675064,1.00000000,6310.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/AbstractCompiler:<init>()V,0.24863828,0.88878499,1.00000000,6324.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:getChildCount()I,0.28879121,0.87122754,1.00000000,6185.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CompilerInput:<init>(Lcom/google/javascript/jscomp/JSSourceFile;)V,0.26355524,0.86976680,1.00000000,6187.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:setInputId(Lcom/google/javascript/rhino/InputId;)V,0.26561170,0.92451379,1.00000000,6578.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CompilerOptions:setLanguageIn(Lcom/google/javascript/jscomp/CompilerOptions$LanguageMode;)V,0.22650291,0.77824905,1.00000000,5543.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/SourceFile:getCode()Ljava/lang/String;,0.27122393,0.87510454,1.00000000,6225.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CodingConventions$Proxy:<init>(Lcom/google/javascript/jscomp/CodingConvention;)V,0.24264299,0.88934747,1.00000000,6326.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/SyntacticScopeCreator$DefaultRedeclarationHandler:<init>(Lcom/google/javascript/jscomp/SyntacticScopeCreator;)V,0.24256016,0.87644033,1.00000000,6238.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/Compiler:initCompilerOptionsIfTesting()V,0.28127321,0.58323379,1.00000000,4146.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/parsing/Config:buildAnnotationNames(Ljava/util/Set;)Ljava/util/Map;,0.24263010,0.94758266,1.00000000,6745.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.26366084,0.94452617,1.00000000,6720.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/RhinoErrorReporter$NewRhinoErrorReporter:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/RhinoErrorReporter$1;)V,0.25918071,0.88910695,1.00000000,6324.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/Compiler:parseTestCode(Ljava/lang/String;)Lcom/google/javascript/rhino/Node;,0.31621495,0.10453994,1.00000000,734.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:getProp(I)Ljava/lang/Object;,0.33223049,0.95254495,1.00000000,6766.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/parsing/IRFactory:createTemplateNode()Lcom/google/javascript/rhino/Node;,0.28527942,0.89143925,1.00000000,6340.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node$AbstractPropListItem:<init>(ILcom/google/javascript/rhino/Node$PropListItem;)V,0.25986790,0.98954798,1.00000000,7037.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/JsAst:<init>(Lcom/google/javascript/jscomp/SourceFile;)V,0.28070223,0.87603069,1.00000000,6229.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/SourceFile$Preloaded:<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,0.29055430,0.88391591,1.00000000,6283.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CompilerOptions:shouldColorizeErrorOutput()Z,0.24481749,0.88646223,1.00000000,6308.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/ComposeWarningsGuard:enables(Lcom/google/javascript/jscomp/DiagnosticGroup;)Z,0.47465331,0.88862322,1.00000000,6310.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/Compiler$3:<init>(Lcom/google/javascript/jscomp/Compiler;Ljava/lang/String;Z)V,0.26377018,0.88910811,1.00000000,6324.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:removeProp(Lcom/google/javascript/rhino/Node$PropListItem;I)Lcom/google/javascript/rhino/Node$PropListItem;,0.33814675,0.99108507,1.00000000,7038.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:isDirective(Lcom/google/javascript/rhino/Node;)Z,0.34278305,0.89201753,1.00000000,6340.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/Compiler:getWarnings()[Lcom/google/javascript/jscomp/JSError;,0.24255586,0.76303200,1.00000000,5432.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processAstRoot(Lcom/google/javascript/rhino/head/ast/AstRoot;)Lcom/google/javascript/rhino/Node;,0.30017926,0.89173886,1.00000000,6340.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CodePrinter$CompactCodePrinter:maybeCutLine()V,0.25119872,0.45156591,1.00000000,3210.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:isScript()Z,0.36143828,0.88012787,1.00000000,6251.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/NodeTraversal:popScope()V,0.24647605,0.87720489,1.00000000,6235.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:isFunction()Z,0.32165885,0.86336391,1.00000000,6103.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CodeConsumer:endFile()V,0.24803579,0.50469417,1.00000000,3589.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CompilerInput:<init>(Lcom/google/javascript/jscomp/SourceAst;Lcom/google/javascript/rhino/InputId;Z)V,0.27508687,0.87037796,1.00000000,6189.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:getFirstChild()Lcom/google/javascript/rhino/Node;,0.35738178,0.95604055,1.00000000,6690.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/DiagnosticGroupWarningsGuard:enables(Lcom/google/javascript/jscomp/DiagnosticGroup;)Z,0.33820880,0.88326001,1.00000000,6278.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/PassFactory:<init>(Ljava/lang/String;Z)V,0.24293274,0.89036971,1.00000000,6324.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:isObjectLit()Z,0.33882423,0.87351569,1.00000000,6206.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:<init>(I)V,0.31552941,1.00000000,1.00000000,7096.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/NodeUtil:precedence(I)I,0.31392466,0.47221832,1.00000000,3356.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$300(Lcom/google/javascript/jscomp/parsing/IRFactory;Lcom/google/javascript/rhino/head/ast/AstNode;)Lcom/google/javascript/rhino/Node;,0.32816001,0.89218119,1.00000000,6330.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CodeGenerator:<init>(Lcom/google/javascript/jscomp/CodeConsumer;Ljava/nio/charset/Charset;)V,0.24803579,0.51105562,1.00000000,3634.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/LightweightMessageFormatter:<init>(Lcom/google/javascript/jscomp/SourceExcerptProvider;Lcom/google/javascript/jscomp/SourceExcerptProvider$SourceExcerpt;)V,0.25779184,0.88736060,1.00000000,6312.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/DiagnosticGroups:<init>()V,0.24374179,0.88706835,1.00000000,6312.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/SourceFile:access$000(Lcom/google/javascript/jscomp/SourceFile;Ljava/lang/String;)V,0.25971725,0.88327501,1.00000000,6283.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CodeConsumer:addOp(Ljava/lang/String;Z)V,0.39647533,0.38281068,1.00000000,2714.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/SourceFile$Builder:<init>()V,0.24262530,0.88295435,1.00000000,6283.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/DiagnosticGroup:matches(Lcom/google/javascript/jscomp/DiagnosticType;)Z,0.26394695,0.88379065,1.00000000,6288.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/NodeUtil:opToStr(I)Ljava/lang/String;,0.28879121,0.51258692,1.00000000,3644.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:isVar()Z,0.32165885,0.83350356,1.00000000,5918.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:setCharno(I)V,0.30623581,0.89236952,1.00000000,6340.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/LoggerErrorManager:<init>(Lcom/google/javascript/jscomp/MessageFormatter;Ljava/util/logging/Logger;)V,0.27770401,0.87417524,1.00000000,6219.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/ComposeWarningsGuard:addGuard(Lcom/google/javascript/jscomp/WarningsGuard;)V,0.31370301,0.88786007,1.00000000,6311.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node:getSourceFileName()Ljava/lang/String;,0.32310088,0.87646823,1.00000000,6226.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/Compiler:acceptConstKeyword()Z,0.24635455,0.87319341,1.00000000,6215.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/Compiler:getErrorCount()I,0.25935052,0.85783021,1.00000000,6104.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/NodeTraversal:pushScope(Lcom/google/javascript/rhino/Node;)V,0.24647605,0.87707615,1.00000000,6235.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/Compiler:addChangeHandler(Lcom/google/javascript/jscomp/CodeChangeHandler;)V,0.24863828,0.88900120,1.00000000,6324.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/CompilerOptions:setWarningLevel(Lcom/google/javascript/jscomp/DiagnosticGroup;Lcom/google/javascript/jscomp/CheckLevel;)V,0.29777378,0.88345416,1.00000000,6282.00000000,1.00000000,7389.00000000
com/google/javascript/rhino/Node$StringNode:getString()Ljava/lang/String;,0.32941036,0.90297463,1.00000000,6370.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/RhinoErrorReporter$NewRhinoErrorReporter:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.25983855,0.88910706,1.00000000,6324.00000000,1.00000000,7389.00000000
com/google/javascript/jscomp/ComposeWarningsGuard$GuardComparator:compare(Lcom/google/javascript/jscomp/WarningsGuard;Lcom/google/javascript/jscomp/WarningsGuard;)I,0.25671194,0.88721459,1.00000000,6311.00000000,1.00000000,7389.00000000
