,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.13021530,0.87209654,1.00000000,6362.00000000,1.00000000,7571.00000000
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodeGenerator$Context;)V,1.00000000,0.52314355,1.00000000,3718.00000000,1.00000000,7571.00000000
com/google/javascript/jscomp/BasicErrorManager:getErrorCount()I,0.09628409,0.87536977,1.00000000,6390.00000000,1.00000000,7571.00000000
com/google/javascript/rhino/Node$AncestorIterable$1:hasNext()Z,0.10381592,0.09117484,1.00000000,665.00000000,1.00000000,7571.00000000
com/google/javascript/rhino/Node:isNoSideEffectsCall()Z,0.12246326,0.11180333,1.00000000,814.00000000,1.00000000,7571.00000000
com/google/javascript/rhino/JSDocInfo:getFlag(I)Z,0.09626201,0.51526036,1.00000000,3753.00000000,1.00000000,7571.00000000
com/google/javascript/rhino/IR:block([Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.13263954,0.53995835,1.00000000,3930.00000000,1.00000000,7571.00000000
com/google/javascript/jscomp/AstValidator:validateCall(Lcom/google/javascript/rhino/Node;)V,0.21681090,0.30535242,1.00000000,2215.00000000,1.00000000,7571.00000000
com/google/javascript/rhino/Node$StringNode:getString()Ljava/lang/String;,0.32573071,0.90360260,1.00000000,6527.00000000,1.00000000,7571.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setTagAsStrict(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.09987761,0.49177506,1.00000000,3587.00000000,1.00000000,7571.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineBreak(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.09987761,0.50150060,1.00000000,3658.00000000,1.00000000,7571.00000000
com/google/javascript/jscomp/CheckLevel:isOn()Z,0.12419484,0.88550749,1.00000000,6457.00000000,1.00000000,7571.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.11814168,0.91502452,1.00000000,6678.00000000,1.00000000,7571.00000000
com/google/javascript/jscomp/AstValidator:validateHasSourceName(Lcom/google/javascript/rhino/Node;)V,0.11092913,0.50756119,1.00000000,3698.00000000,1.00000000,7571.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.10623862,0.94180445,1.00000000,6873.00000000,1.00000000,7571.00000000
com/google/javascript/jscomp/NodeTraversal:getCompiler()Lcom/google/javascript/jscomp/Compiler;,0.11854695,0.12927822,1.00000000,941.00000000,1.00000000,7571.00000000
com/google/javascript/rhino/JSDocInfoBuilder:<init>(Z)V,0.10769692,0.51801657,1.00000000,3785.00000000,1.00000000,7571.00000000
com/google/javascript/jscomp/AstValidator:validateExprStmt(Lcom/google/javascript/rhino/Node;)V,0.19150244,0.44915501,1.00000000,3267.00000000,1.00000000,7571.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:validAssignmentTarget(Lcom/google/javascript/rhino/Node;)Z,0.13840532,0.61659622,1.00000000,4500.00000000,1.00000000,7571.00000000
com/google/javascript/rhino/IR:string(Ljava/lang/String;)Lcom/google/javascript/rhino/Node;,0.10291192,0.19897161,1.00000000,1448.00000000,1.00000000,7571.00000000
