,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.56044814,0.86256070,66.00000000,5956.00000000,67.00000000,7202.00000000
com/google/javascript/jscomp/FunctionInjector:inlineCostDelta(Lcom/google/javascript/rhino/Node;Ljava/util/Set;Lcom/google/javascript/jscomp/FunctionInjector$InliningMode;)I,0.42939468,0.01416817,48.00000000,91.00000000,67.00000000,7202.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenameInverter:handleScopeVar(Lcom/google/javascript/jscomp/Scope$Var;)V,0.02594392,0.00319881,1.00000000,18.00000000,67.00000000,7202.00000000
com/google/javascript/rhino/Node:isNoSideEffectsCall()Z,0.26372309,0.09644302,31.00000000,665.00000000,67.00000000,7202.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:incrementNameCount(Ljava/lang/String;)I,0.50110829,0.10927742,60.00000000,754.00000000,67.00000000,7202.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.56025920,0.87865543,66.00000000,6067.00000000,67.00000000,7202.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setTagAsStrict(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.45977378,0.47949181,55.00000000,3310.00000000,67.00000000,7202.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineBreak(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.55055183,0.48760281,66.00000000,3366.00000000,67.00000000,7202.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.55656053,0.91247400,66.00000000,6303.00000000,67.00000000,7202.00000000
com/google/javascript/jscomp/NodeUtil:newUndefinedNode(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.56164411,0.03294165,65.00000000,224.00000000,67.00000000,7202.00000000
