,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.11739886,0.87413858,7.00000000,6314.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processObjectLiteral(Lcom/google/javascript/rhino/head/ast/ObjectLiteral;)Lcom/google/javascript/rhino/Node;,0.16748992,0.24446026,7.00000000,1747.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/PhaseOptimizer:access$1000(Lcom/google/javascript/jscomp/PhaseOptimizer;)Z,0.05544286,0.02068398,2.00000000,148.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/Node:isNoSideEffectsCall()Z,0.04886311,0.11180076,2.00000000,806.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/JSDocInfo:getFlag(I)Z,0.05141905,0.51109929,2.00000000,3686.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/BasicErrorManager:toArray(Lcom/google/javascript/jscomp/CheckLevel;)[Lcom/google/javascript/jscomp/JSError;,0.11026186,0.81226860,7.00000000,5870.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/DefaultPassConfig:assertAllOneTimePasses(Ljava/util/List;)V,0.04205778,0.05045122,2.00000000,362.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/IR:block([Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.12907995,0.54037534,7.00000000,3893.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/JSDocInfo:setNoSideEffects(Z)V,0.03985560,0.07269974,2.00000000,523.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:incrementNameCount(Ljava/lang/String;)I,0.03875075,0.13439571,2.00000000,970.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.11533152,0.88367077,7.00000000,6383.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/DependencyOptions:setDependencySorting(Z)Lcom/google/javascript/jscomp/DependencyOptions;,0.04259375,0.02277529,2.00000000,163.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setTagAsStrict(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.10776048,0.49183505,7.00000000,3552.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineBreak(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.10776048,0.50165879,7.00000000,3623.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.11519281,0.91645312,7.00000000,6622.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/ReferenceCollectingCallback:isBlockBoundary(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z,0.11469280,0.05321541,2.00000000,377.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph$LinkedDirectedGraphNode:getValue()Ljava/lang/Object;,0.06999495,0.47153258,2.00000000,3406.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/AstValidator:validateHasSourceName(Lcom/google/javascript/rhino/Node;)V,0.11459727,0.50776596,7.00000000,3663.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.11171247,0.94440646,7.00000000,6824.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/CollapseVariableDeclarations$GatherCollapses:<init>(Lcom/google/javascript/jscomp/CollapseVariableDeclarations;)V,0.04368172,0.01372213,2.00000000,96.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/PeepholeSubstituteAlternateSyntax$1:apply(Lcom/google/javascript/rhino/Node;)Z,0.04906907,0.00302284,2.00000000,19.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/JSDocInfoBuilder:<init>(Z)V,0.04002781,0.51389551,2.00000000,3718.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/CheckUnreachableCode:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.06718212,0.02087066,2.00000000,147.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenameInverter:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.05879723,0.03204841,2.00000000,222.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/ProcessCommonJSModules$SuffixVarsCallback:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.20014694,0.00251546,7.00000000,2.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/RemoveUnusedVars:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/SimpleDefinitionFinder;)V,0.04429115,0.02546986,2.00000000,183.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/JsAst:<init>(Lcom/google/javascript/jscomp/SourceFile;)V,0.11500997,0.87628101,7.00000000,6328.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:<init>()V,0.04592484,0.23232215,2.00000000,1677.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/GlobalNamespace$Name:<init>(Ljava/lang/String;Lcom/google/javascript/jscomp/GlobalNamespace$Name;Z)V,0.04012713,0.08586391,2.00000000,619.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/PhaseOptimizer$LoopInternal:<init>(Lcom/google/javascript/jscomp/PhaseOptimizer;)V,0.03964082,0.05211572,2.00000000,374.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/PeepholeOptimizationsPass:access$000(Lcom/google/javascript/jscomp/PeepholeOptimizationsPass;)Lcom/google/javascript/jscomp/PeepholeOptimizationsPass$StateStack;,0.03858736,0.04091255,2.00000000,294.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/Node:isScript()Z,0.22869685,0.88076330,7.00000000,6350.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/NodeTraversal:popScope()V,0.15083130,0.87740944,7.00000000,6334.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:getReplacementName(Ljava/lang/String;)Ljava/lang/String;,0.03839014,0.23212427,2.00000000,1677.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/DefaultPassConfig:access$402(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/util/Map;)Ljava/util/Map;,0.04206133,0.02219146,2.00000000,159.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/Node:getFirstChild()Lcom/google/javascript/rhino/Node;,1.00000000,0.95934867,7.00000000,6794.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/jstype/VoidType:getDisplayName()Ljava/lang/String;,0.10634396,0.91606083,7.00000000,6622.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/CollapseVariableDeclarations:applyCollapses()V,0.17552529,0.00574278,1.00000000,15.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/DependencyOptions:shouldDropMoochers()Z,0.03968545,0.00240020,2.00000000,17.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/DefaultPassConfig$26:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.04756217,0.05532388,2.00000000,397.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/ScopedAliases$Traversal:getAliasDefinitionsInOrder()Ljava/util/Collection;,0.04190609,0.02842236,2.00000000,204.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/JSDocInfo:getSuppressions()Ljava/util/Set;,0.03137910,0.08033510,1.00000000,580.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/DiagnosticGroups:<init>()V,0.10821423,0.88716376,7.00000000,6412.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/GlobalNamespace$BuildGlobalNamespace:handleGet(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Ljava/lang/String;)V,0.11792566,0.04702711,2.00000000,333.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/CompilerOptions:setInlineVariables(Lcom/google/javascript/jscomp/CompilerOptions$Reach;)V,0.03866581,0.02149825,2.00000000,154.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/jstype/FunctionType:setInstanceType(Lcom/google/javascript/rhino/jstype/ObjectType;)V,0.11588644,0.91645361,7.00000000,6622.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/Node:replaceChild(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.29905042,0.18447652,6.00000000,1323.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/ScopedAliases$Traversal:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.07408117,0.03085260,2.00000000,211.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/parsing/IRFactory:access$1400(Lcom/google/javascript/jscomp/parsing/IRFactory;I)I,0.08938000,0.80766382,5.00000000,5835.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processPropertyGet(Lcom/google/javascript/rhino/head/ast/PropertyGet;)Lcom/google/javascript/rhino/Node;,0.14126235,0.60754738,7.00000000,4376.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/Compiler:acceptConstKeyword()Z,0.10680377,0.87336539,7.00000000,6314.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/VarCheck:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.03994162,0.05171192,2.00000000,371.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/Compiler:addChangeHandler(Lcom/google/javascript/jscomp/CodeChangeHandler;)V,0.12172126,0.88928337,7.00000000,6425.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/ProcessCommonJSModules$ProcessCommonJsModulesCallback:emitOptionalModuleExportsOverride(Lcom/google/javascript/rhino/Node;Ljava/lang/String;)V,0.16821044,0.00115032,7.00000000,2.00000000,7.00000000,7503.00000000
com/google/javascript/rhino/Node:putProp(ILjava/lang/Object;)V,0.15053178,0.95200204,7.00000000,6863.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/AstValidator:validateNumber(Lcom/google/javascript/rhino/Node;)V,0.10433566,0.25671530,5.00000000,1848.00000000,7.00000000,7503.00000000
com/google/javascript/jscomp/ReplaceCssNames:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.15583571,0.02486737,2.00000000,172.00000000,7.00000000,7503.00000000
