com/google/javascript/jscomp/ClosureCodingConvention:isPropertyTestFunction(Lcom/google/javascript/rhino/Node;)Z,0.0613915718233
com/google/javascript/rhino/jstype/CanCastToVisitor:castCastToHelper(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/JSType;)Ljava/lang/Boolean;,0.0586654274789
com/google/javascript/rhino/jstype/ProxyObjectType:isUnknownType()Z,0.0560459610744
com/google/javascript/rhino/jstype/ProxyObjectType:toMaybeFunctionType()Lcom/google/javascript/rhino/jstype/FunctionType;,0.0507122606246
com/google/javascript/jscomp/CodingConventions$Proxy:isPropertyTestFunction(Lcom/google/javascript/rhino/Node;)Z,0.0499688849271
com/google/javascript/jscomp/CodingConventions$DefaultCodingConvention:isPropertyTestFunction(Lcom/google/javascript/rhino/Node;)Z,0.0489375996615
com/google/javascript/jscomp/TypeCheck:visitNew(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V,0.0372804737682
com/google/javascript/jscomp/FunctionTypeBuilder$ImplementedTypeValidator:apply(Lcom/google/javascript/rhino/jstype/JSType;)Z,0.0355854296402
com/google/javascript/rhino/jstype/JSType:getGreatestSubtype(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/JSType;,0.0346460271998
com/google/javascript/jscomp/TypeInference:traverseNew(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/type/FlowScope;)Lcom/google/javascript/jscomp/type/FlowScope;,0.0345420726776
com/google/javascript/rhino/jstype/NamedType:setValidator(Lcom/google/common/base/Predicate;)Z,0.0341531769396
com/google/javascript/rhino/jstype/FunctionType:addRelatedInterfaces(Lcom/google/javascript/rhino/jstype/ObjectType;Ljava/util/Set;)V,0.0329692880477
com/google/javascript/jscomp/ProcessClosurePrimitives:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.0317465738247
com/google/javascript/jscomp/TypeCheck:report(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/DiagnosticType;[Ljava/lang/String;)V,0.031443861542
com/google/javascript/jscomp/TypeCheck:visitCall(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V,0.0303275624079
com/google/javascript/rhino/JSDocInfoBuilder:recordStableIdGenerator()Z,0.030211359356
com/google/javascript/jscomp/TypeCheck:visitAssign(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V,0.0300561241153
com/google/javascript/rhino/jstype/ProxyObjectType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType;,0.0286479056164
com/google/javascript/rhino/jstype/NamedType:getReferenceName()Ljava/lang/String;,0.027452020102
com/google/javascript/rhino/JSDocInfo:setStableIdGenerator(Z)V,0.0267054949436
com/google/javascript/rhino/jstype/ProxyObjectType:toMaybeUnionType()Lcom/google/javascript/rhino/jstype/UnionType;,0.0257876113535
com/google/javascript/rhino/jstype/ProxyObjectType:toMaybeParameterizedType()Lcom/google/javascript/rhino/jstype/ParameterizedType;,0.024685896089
com/google/javascript/jscomp/TypeCheck:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.0244526066326
com/google/javascript/rhino/Node:getFirstChild()Lcom/google/javascript/rhino/Node;,0.0230575968072
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:createFunctionTypeFromNodes(Lcom/google/javascript/rhino/Node;Ljava/lang/String;Lcom/google/javascript/rhino/JSDocInfo;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType;,0.0226083341543
com/google/javascript/jscomp/ProcessClosurePrimitives:handleCandidateProvideDefinition(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.0225881319626
com/google/javascript/jscomp/ProcessClosurePrimitives$ProvidedName:replace()V,0.0219972804321
com/google/javascript/jscomp/FunctionTypeBuilder$ImplementedTypeValidator:<init>(Lcom/google/javascript/jscomp/FunctionTypeBuilder;Lcom/google/javascript/jscomp/FunctionTypeBuilder$1;)V,0.0217784258292
com/google/javascript/jscomp/FunctionTypeBuilder$ImplementedTypeValidator:<init>(Lcom/google/javascript/jscomp/FunctionTypeBuilder;)V,0.0206142448294
com/google/javascript/rhino/JSDocInfo:getImplementedInterfaces()Ljava/util/List;,0.0206094021826
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:maybeDeclareQualifiedName(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/JSDocInfo;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.0202510236724
com/google/javascript/jscomp/CodingConventions$DefaultCodingConvention:describeFunctionBind(Lcom/google/javascript/rhino/Node;Z)Lcom/google/javascript/jscomp/CodingConvention$Bind;,0.0201853514645
com/google/javascript/rhino/jstype/UnionType:isUnknownType()Z,0.0197188969185
com/google/javascript/rhino/jstype/JSTypeRegistry:createFromTypeNodesInternal(Lcom/google/javascript/rhino/Node;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticScope;)Lcom/google/javascript/rhino/jstype/JSType;,0.0196983243197
com/google/javascript/rhino/JSDocInfoBuilder:recordImplementedInterface(Lcom/google/javascript/rhino/JSTypeExpression;)Z,0.019641416141
com/google/javascript/jscomp/TypeCheck:ensureTyped(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;)V,0.0195580459625
com/google/javascript/rhino/jstype/UnknownType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType;,0.0195160027733
com/google/javascript/jscomp/ProcessClosurePrimitives:handleTypedefDefinition(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.0194997794201
com/google/javascript/rhino/jstype/ProxyObjectType:isAllType()Z,0.0194547960108
