,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/rhino/jstype/JSType:isRecordType()Z,0.45465395,0.91428181,2.00000000,6493.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/InstanceObjectType:isNominalType()Z,0.44939801,0.91421108,2.00000000,6493.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/UnionTypeBuilder:addAlternate(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/UnionTypeBuilder;,0.82834177,0.92169353,2.00000000,6493.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:register(Lcom/google/javascript/rhino/jstype/JSType;Ljava/lang/String;)V,0.44269184,0.91430158,2.00000000,6493.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/testing/BaseJSTypeTestCase:initTypes()V,0.52930270,0.36076904,2.00000000,2557.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/JSType:toMaybeUnionType()Lcom/google/javascript/rhino/jstype/UnionType;,0.50608616,0.91507785,2.00000000,6493.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.46220897,0.91419095,2.00000000,6493.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/NumberType:toStringHelper(Z)Ljava/lang/String;,0.48270679,0.91437605,2.00000000,6494.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:<init>(Lcom/google/javascript/rhino/ErrorReporter;)V,0.44157946,0.10379775,2.00000000,733.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/RecordType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType;,0.58718195,0.01122390,2.00000000,60.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/ObjectType:defineDeclaredProperty(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Z,0.54120541,0.82942412,2.00000000,5882.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/ObjectType:isUnknownType()Z,0.69174386,0.91944904,2.00000000,6493.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/Node$AbstractPropListItem:<init>(ILcom/google/javascript/rhino/Node$PropListItem;)V,0.42348367,0.98995525,2.00000000,7028.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/RecordTypeBuilder:addProperty(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/RecordTypeBuilder;,0.42285076,0.02253960,2.00000000,158.00000000,2.00000000,7376.00000000
com/google/javascript/rhino/jstype/ProxyObjectType:setReferencedType(Lcom/google/javascript/rhino/jstype/JSType;)V,0.21226547,0.35415783,1.00000000,2518.00000000,2.00000000,7376.00000000
