,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.05511388,0.87391641,1.00000000,6229.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/InferJSDocInfo:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.04998121,0.32589044,1.00000000,2327.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/SourceFile:isExtern()Z,0.05562102,0.39368956,1.00000000,2811.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processObjectLiteral(Lcom/google/javascript/rhino/head/ast/ObjectLiteral;)Lcom/google/javascript/rhino/Node;,0.09830583,0.24301979,1.00000000,1717.00000000,1.00000000,7407.00000000
com/google/javascript/rhino/jstype/FunctionType:setImplementedInterfaces(Ljava/util/List;)V,0.05322525,0.32719327,1.00000000,2336.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/TypeValidator:mismatch(Ljava/lang/String;Lcom/google/javascript/rhino/Node;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/JSType;)V,0.07255289,0.08699553,1.00000000,621.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:attachLiteralTypes(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V,0.18501170,0.35464673,1.00000000,2521.00000000,1.00000000,7407.00000000
com/google/javascript/rhino/JSDocInfo:getFlag(I)Z,0.08083625,0.50644550,1.00000000,3605.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/FunctionTypeBuilder$AstFunctionContents:mayBeFromExterns()Z,0.05886672,0.33821228,1.00000000,2416.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.05355043,0.88330159,1.00000000,6296.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/BasicErrorManager:getErrorCount()I,0.04749825,0.87684932,1.00000000,6253.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/LinkedFlowScope$FlowScopeJoinOp:<init>()V,0.05209903,0.35374719,1.00000000,2527.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:<init>(Lcom/google/javascript/jscomp/TypedScopeCreator;Lcom/google/javascript/jscomp/Scope;Lcom/google/javascript/jscomp/TypedScopeCreator$1;)V,0.05242223,0.35302545,1.00000000,2521.00000000,1.00000000,7407.00000000
com/google/javascript/rhino/jstype/FunctionType:isInstanceType()Z,0.13709827,0.26452497,1.00000000,1885.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/CompilerInput:<init>(Lcom/google/javascript/jscomp/JSSourceFile;)V,0.05053064,0.86983627,1.00000000,6201.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/PrepareAst:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.05105408,0.87188791,1.00000000,6217.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/CheckLevel:isOn()Z,0.09058367,0.88761315,1.00000000,6324.00000000,1.00000000,7407.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.05601116,0.91374585,1.00000000,6515.00000000,1.00000000,7407.00000000
com/google/javascript/rhino/jstype/SimpleSlot:getName()Ljava/lang/String;,0.05547775,0.15403017,1.00000000,1098.00000000,1.00000000,7407.00000000
com/google/javascript/rhino/JSDocInfo:getParameterNames()Ljava/util/Set;,0.06149191,0.32450712,1.00000000,2319.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph$LinkedDirectedGraphNode:getValue()Ljava/lang/Object;,0.06961013,0.46857237,1.00000000,3340.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/Scope:<init>(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/ObjectType;)V,0.04973176,0.35320620,1.00000000,2524.00000000,1.00000000,7407.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.05075144,0.94463385,1.00000000,6735.00000000,1.00000000,7407.00000000
com/google/javascript/rhino/Node:isSyntheticBlock()Z,0.05961580,0.41948852,1.00000000,2993.00000000,1.00000000,7407.00000000
com/google/javascript/jscomp/CodingConventions$Proxy:getAssertionFunctions()Ljava/util/Collection;,0.05643307,0.31592172,1.00000000,2256.00000000,1.00000000,7407.00000000
