,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.10095451,0.87206729,2.00000000,6416.00000000,2.00000000,7633.00000000
com/google/javascript/jscomp/InferJSDocInfo:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.09414376,0.32588242,2.00000000,2402.00000000,2.00000000,7633.00000000
com/google/javascript/jscomp/SourceFile:isExtern()Z,0.09812124,0.39903115,2.00000000,2941.00000000,2.00000000,7633.00000000
com/google/javascript/rhino/jstype/FunctionType:setImplementedInterfaces(Ljava/util/List;)V,0.09687255,0.32694291,2.00000000,2410.00000000,2.00000000,7633.00000000
com/google/javascript/jscomp/TypedScopeCreator$AbstractScopeBuilder:attachLiteralTypes(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V,0.17282957,0.35853330,2.00000000,2634.00000000,2.00000000,7633.00000000
com/google/javascript/rhino/JSDocInfo:getFlag(I)Z,0.14944598,0.51825300,2.00000000,3805.00000000,2.00000000,7633.00000000
com/google/javascript/jscomp/Scope$Var:markAssignedExactlyOnce()V,0.09324371,0.29758704,2.00000000,2196.00000000,2.00000000,7633.00000000
com/google/javascript/rhino/jstype/FunctionType:isSubtype(Lcom/google/javascript/rhino/jstype/JSType;)Z,0.47636553,0.32171813,2.00000000,2322.00000000,2.00000000,7633.00000000
com/google/javascript/rhino/jstype/NoObjectType:getPropertyType(Ljava/lang/String;)Lcom/google/javascript/rhino/jstype/JSType;,0.15264037,0.00183508,1.00000000,4.00000000,2.00000000,7633.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.09966191,0.88169730,2.00000000,6487.00000000,2.00000000,7633.00000000
com/google/javascript/jscomp/BasicErrorManager:getErrorCount()I,0.08996737,0.87530855,2.00000000,6444.00000000,2.00000000,7633.00000000
com/google/javascript/jscomp/LinkedFlowScope$FlowScopeJoinOp:<init>()V,0.09654423,0.35800633,2.00000000,2640.00000000,2.00000000,7633.00000000
com/google/javascript/rhino/jstype/FunctionType:isInstanceType()Z,0.19821715,0.26217696,2.00000000,1928.00000000,2.00000000,7633.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph$AnnotatedLinkedDirectedGraphNode:setAnnotation(Lcom/google/javascript/jscomp/graph/Annotation;)V,0.09130664,0.40414437,2.00000000,2979.00000000,2.00000000,7633.00000000
com/google/javascript/rhino/jstype/JSType:findPropertyType(Ljava/lang/String;)Lcom/google/javascript/rhino/jstype/JSType;,0.09114072,0.00486596,1.00000000,29.00000000,2.00000000,7633.00000000
com/google/javascript/jscomp/CheckLevel:isOn()Z,0.13040165,0.88537569,2.00000000,6511.00000000,2.00000000,7633.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.10207494,0.91585846,2.00000000,6741.00000000,2.00000000,7633.00000000
