,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.31217948,0.86340848,1.00000000,5994.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodeGenerator$Context;)V,1.00000000,0.50834239,1.00000000,3463.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/CodingConventions:getDefault()Lcom/google/javascript/jscomp/CodingConvention;,0.27693412,0.87910272,1.00000000,6103.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/AbstractMessageFormatter:<init>(Lcom/google/javascript/jscomp/SourceExcerptProvider;)V,0.25797190,0.88059482,1.00000000,6113.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/SourceFile:setIsExtern(Z)V,0.25915720,0.85891862,1.00000000,5966.00000000,2.00000000,7239.00000000
com/google/javascript/rhino/Node:addChildToBack(Lcom/google/javascript/rhino/Node;)V,0.30275079,0.98890815,1.00000000,6851.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/Compiler:getErrors()[Lcom/google/javascript/jscomp/JSError;,0.25796678,0.79756609,1.00000000,5541.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/BasicErrorManager:toArray(Lcom/google/javascript/jscomp/CheckLevel;)[Lcom/google/javascript/jscomp/JSError;,0.27532763,0.79969100,1.00000000,5554.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/ClosureCodingConvention:<init>(Lcom/google/javascript/jscomp/CodingConvention;)V,0.27589697,0.87876179,1.00000000,6101.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/SourceFile:getName()Ljava/lang/String;,0.37411099,0.86700844,1.00000000,6010.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/parsing/IRFactory:transformTree(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstRoot;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Ljava/lang/String;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/jscomp/mozilla/rhino/ErrorReporter;)Lcom/google/javascript/rhino/Node;,0.32375988,0.88951829,1.00000000,6173.00000000,2.00000000,7239.00000000
com/google/javascript/rhino/Node:getNext()Lcom/google/javascript/rhino/Node;,0.35626274,0.92025308,1.00000000,6338.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.29450232,0.87956610,1.00000000,6106.00000000,2.00000000,7239.00000000
com/google/javascript/jscomp/BasicErrorManager:getErrorCount()I,0.25808734,0.86661240,1.00000000,6019.00000000,2.00000000,7239.00000000
