,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.06932435,0.87225477,1.00000000,6371.00000000,1.00000000,7580.00000000
com/google/javascript/jscomp/CodeGenerator:add(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodeGenerator$Context;)V,0.60957101,0.52305328,1.00000000,3722.00000000,1.00000000,7580.00000000
com/google/javascript/jscomp/BasicErrorManager:getErrorCount()I,0.05248962,0.87552357,1.00000000,6399.00000000,1.00000000,7580.00000000
com/google/javascript/rhino/Node:isNoSideEffectsCall()Z,0.07124716,0.11166375,1.00000000,814.00000000,1.00000000,7580.00000000
com/google/javascript/rhino/JSDocInfo:getFlag(I)Z,0.08353291,0.51544556,1.00000000,3759.00000000,1.00000000,7580.00000000
com/google/javascript/rhino/Node:getLineno()I,0.10008993,0.91562105,1.00000000,6673.00000000,1.00000000,7580.00000000
com/google/javascript/jscomp/DefaultPassConfig:assertAllOneTimePasses(Ljava/util/List;)V,0.05831057,0.05071745,1.00000000,368.00000000,1.00000000,7580.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:findDeclaredNames(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/MakeDeclaredNamesUnique$Renamer;)V,0.21798691,0.23610971,1.00000000,1708.00000000,1.00000000,7580.00000000
com/google/javascript/rhino/IR:block([Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.07037722,0.53984065,1.00000000,3934.00000000,1.00000000,7580.00000000
com/google/javascript/jscomp/AstValidator:validateCall(Lcom/google/javascript/rhino/Node;)V,0.14605149,0.30552526,1.00000000,2219.00000000,1.00000000,7580.00000000
com/google/javascript/rhino/JSDocInfo:setNoSideEffects(Z)V,0.05292279,0.07272404,1.00000000,529.00000000,1.00000000,7580.00000000
com/google/javascript/jscomp/Denormalize:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V,0.04862188,0.03360607,1.00000000,244.00000000,1.00000000,7580.00000000
com/google/javascript/rhino/Node$StringNode:getString()Ljava/lang/String;,0.48505785,0.90373790,1.00000000,6536.00000000,1.00000000,7580.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setTagAsStrict(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.05013436,0.49171651,1.00000000,3591.00000000,1.00000000,7580.00000000
