,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.15210874,0.87026174,3.00000000,6586.00000000,4.00000000,7849.00000000
com/google/javascript/rhino/JSDocInfo:getFlag(I)Z,0.20707858,0.52146498,4.00000000,3939.00000000,4.00000000,7849.00000000
com/google/javascript/rhino/IR:block([Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node;,0.16325116,0.53369486,3.00000000,4029.00000000,4.00000000,7849.00000000
com/google/javascript/rhino/jstype/SimpleSourceFile:<init>(Ljava/lang/String;Z)V,0.03847300,0.06733537,1.00000000,510.00000000,4.00000000,7849.00000000
com/google/javascript/rhino/JSDocInfo:setNoSideEffects(Z)V,0.14102150,0.07300743,3.00000000,550.00000000,4.00000000,7849.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:incrementNameCount(Ljava/lang/String;)I,0.13373604,0.14775885,3.00000000,1117.00000000,4.00000000,7849.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.14799563,0.88054104,3.00000000,6664.00000000,4.00000000,7849.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setTagAsStrict(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.13380233,0.48523317,3.00000000,3671.00000000,4.00000000,7849.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.19397285,0.86299893,4.00000000,6536.00000000,4.00000000,7849.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph$LinkedDirectedGraphNode:getValue()Ljava/lang/Object;,0.16748268,0.47352656,3.00000000,3584.00000000,4.00000000,7849.00000000
com/google/javascript/jscomp/AstValidator:validateHasSourceName(Lcom/google/javascript/rhino/Node;)V,0.14478247,0.50229766,3.00000000,3796.00000000,4.00000000,7849.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.18221357,0.94071211,4.00000000,7122.00000000,4.00000000,7849.00000000
com/google/javascript/rhino/JSDocInfoBuilder:<init>(Z)V,0.18221981,0.52379821,4.00000000,3971.00000000,4.00000000,7849.00000000
com/google/javascript/jscomp/AstValidator:validateExprStmt(Lcom/google/javascript/rhino/Node;)V,0.22471066,0.44204133,3.00000000,3335.00000000,4.00000000,7849.00000000
com/google/javascript/rhino/IR:string(Ljava/lang/String;)Lcom/google/javascript/rhino/Node;,0.13899390,0.20160710,3.00000000,1522.00000000,4.00000000,7849.00000000
com/google/javascript/jscomp/JsAst:<init>(Lcom/google/javascript/jscomp/SourceFile;)V,0.14784105,0.87231230,3.00000000,6600.00000000,4.00000000,7849.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:<init>()V,0.14806237,0.24891897,3.00000000,1882.00000000,4.00000000,7849.00000000
com/google/javascript/rhino/Node:isScript()Z,0.25669267,0.87665077,3.00000000,6622.00000000,4.00000000,7849.00000000
com/google/javascript/jscomp/NodeTraversal:popScope()V,0.19133603,0.87315899,3.00000000,6604.00000000,4.00000000,7849.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenamer:getReplacementName(Ljava/lang/String;)Ljava/lang/String;,0.13267067,0.24897672,3.00000000,1884.00000000,4.00000000,7849.00000000
com/google/javascript/rhino/jstype/FunctionType:setPrototypeNoCheck(Lcom/google/javascript/rhino/jstype/ObjectType;Lcom/google/javascript/rhino/Node;)Z,0.27711431,0.86685344,4.00000000,6536.00000000,4.00000000,7849.00000000
