,failing_score,passing_score,#failing,#passing,#TTLfailing,#TTLpassing
com/google/javascript/jscomp/JsAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node;,0.05663110,0.87228952,2.00000000,6373.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/parsing/IRFactory$TransformDispatcher:processObjectLiteral(Lcom/google/javascript/rhino/head/ast/ObjectLiteral;)Lcom/google/javascript/rhino/Node;,0.07081962,0.24569333,1.00000000,1776.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique$ContextualRenameInverter:handleScopeVar(Lcom/google/javascript/jscomp/Scope$Var;)V,0.05585423,0.00779733,1.00000000,52.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/parsing/IRFactory:newStringNode(ILjava/lang/String;)Lcom/google/javascript/rhino/Node;,0.05442983,0.88171338,2.00000000,6442.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/LinkedFlowScope$FlowScopeJoinOp:<init>()V,0.02980501,0.35681314,1.00000000,2613.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setTagAsStrict(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.02220697,0.49171796,1.00000000,3592.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/CodePrinter$Builder:setLineBreak(Z)Lcom/google/javascript/jscomp/CodePrinter$Builder;,0.02220697,0.50142882,1.00000000,3663.00000000,2.00000000,7582.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType;,0.05575845,0.91528749,2.00000000,6690.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/graph/LinkedDirectedGraph$LinkedDirectedGraphNode:getValue()Ljava/lang/Object;,0.04343851,0.47114675,1.00000000,3442.00000000,2.00000000,7582.00000000
com/google/javascript/rhino/Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem;,0.05251877,0.94189243,2.00000000,6884.00000000,2.00000000,7582.00000000
com/google/javascript/rhino/jstype/ObjectType$Property:setNode(Lcom/google/javascript/rhino/Node;)V,0.04019840,0.30761507,1.00000000,2254.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/MakeDeclaredNamesUnique:<init>()V,0.03388054,0.23118365,1.00000000,1688.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/PhaseOptimizer$LoopInternal:<init>(Lcom/google/javascript/jscomp/PhaseOptimizer;)V,0.02891210,0.05248493,1.00000000,381.00000000,2.00000000,7582.00000000
com/google/javascript/rhino/jstype/VoidType:getDisplayName()Ljava/lang/String;,0.04960971,0.91489838,2.00000000,6690.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/CodingConvention$AssertionFunctionSpec:<init>(Ljava/lang/String;)V,0.02920033,0.34594240,1.00000000,2533.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/ScopedAliases$Traversal:getAliasDefinitionsInOrder()Ljava/util/Collection;,0.05354936,0.02933736,2.00000000,213.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/LightweightMessageFormatter:formatWarning(Lcom/google/javascript/jscomp/JSError;)Ljava/lang/String;,0.02911782,0.00690088,1.00000000,50.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/DiagnosticGroups:<init>()V,0.04957249,0.88516469,2.00000000,6471.00000000,2.00000000,7582.00000000
com/google/javascript/rhino/jstype/FunctionType:setInstanceType(Lcom/google/javascript/rhino/jstype/ObjectType;)V,0.05633471,0.91528797,2.00000000,6690.00000000,2.00000000,7582.00000000
com/google/javascript/rhino/Node:replaceChild(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V,0.14593491,0.18415125,2.00000000,1336.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/ScopedAliases$Traversal:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V,0.10006821,0.03174381,2.00000000,220.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/Compiler:acceptConstKeyword()Z,0.04986202,0.87152362,2.00000000,6373.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/Compiler:addChangeHandler(Lcom/google/javascript/jscomp/CodeChangeHandler;)V,0.05626983,0.88725942,2.00000000,6484.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/TypeInference:getNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/JSType;,0.09746440,0.34094518,1.00000000,2487.00000000,2.00000000,7582.00000000
com/google/javascript/rhino/jstype/NamedType:resolveViaRegistry(Lcom/google/javascript/rhino/ErrorReporter;Lcom/google/javascript/rhino/jstype/StaticScope;)Z,0.03164358,0.04394387,1.00000000,318.00000000,2.00000000,7582.00000000
com/google/javascript/rhino/jstype/VoidType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.05605295,0.91528797,2.00000000,6690.00000000,2.00000000,7582.00000000
com/google/javascript/rhino/jstype/JSTypeRegistry:overwriteDeclaredType(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;)V,0.03417628,0.01078334,1.00000000,75.00000000,2.00000000,7582.00000000
com/google/javascript/jscomp/DefaultPassConfig$3:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V,0.03819908,0.05565500,1.00000000,404.00000000,2.00000000,7582.00000000
com/google/javascript/rhino/jstype/NullType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V,0.05605295,0.91528797,2.00000000,6690.00000000,2.00000000,7582.00000000
